,행정구역,동,차명,충전단자
31507,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31508,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31509,구로구,구로동,G80,"DC콤보, AC(5핀)"
31510,마포구,망원동,아이오닉 EV,"DC콤보, AC(5핀)"
31511,마포구,망원동,일진무시동전기냉동탑차,"DC콤보, AC(5핀)"
31512,동대문구,장안동,쏘울 EV,"DC차데모, AC(5핀)"
31513,구로구,구로동,HYPERS1611,"DC콤보, AC(5핀)"
31514,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31515,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31516,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31517,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31518,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31519,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31520,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31521,구로구,구로동,코나 일렉트릭,"DC콤보, AC(5핀)"
31522,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31523,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31524,구로구,구로동,코나 일렉트릭,"DC콤보, AC(5핀)"
31525,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31526,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31527,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31528,마포구,망원동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
31529,마포구,망원동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31530,마포구,상암동,아이오닉 EV,"DC콤보, AC(5핀)"
31531,동대문구,장안동,BMW iX3 M Sport,"DC콤보, AC(5핀)"
31532,동대문구,장안동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31533,동대문구,장안동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31534,동대문구,장안동,테슬라,"DC콤보, AC(7핀)"
31535,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31536,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31537,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31538,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31539,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31540,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31541,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31542,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31543,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31544,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31545,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31546,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31547,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31548,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31549,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31550,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31551,마포구,상암동,테슬라,"DC콤보, AC(7핀)"
31552,마포구,상암동,타이칸,"DC콤보, AC(5핀)"
31553,동대문구,장안동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
31554,구로구,구로동,EV6,"DC콤보, AC(5핀)"
31555,구로구,구로동,EV6,"DC콤보, AC(5핀)"
31556,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31557,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31558,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31559,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31560,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31561,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31562,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31563,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31564,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31565,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31566,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31567,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31568,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31569,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31570,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31571,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31572,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31573,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31574,구로구,구로동,ZOE,"DC콤보, AC(5핀)"
31575,마포구,상암동,테슬라,"DC콤보, AC(7핀)"
31576,마포구,상암동,아이오닉 EV,"DC콤보, AC(5핀)"
31577,마포구,상암동,테슬라,"DC콤보, AC(7핀)"
31578,마포구,상암동,일렉시티(ELEC CITY),"DC콤보, AC(5핀)"
31579,마포구,상암동,이-화이버드(eFIBIRD),"DC콤보, AC(5핀)"
31580,마포구,상암동,E-SKY  11,"DC콤보, AC(5핀)"
31581,마포구,서강동,코나 일렉트릭,"DC콤보, AC(5핀)"
31582,동대문구,장안동,SMART EV Z,"DC콤보, AC(5핀)"
31583,동대문구,장안동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31584,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31585,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31586,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31587,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31588,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31589,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31590,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31591,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31592,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31593,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31594,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31595,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31596,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31597,구로구,구로동,코나 일렉트릭,"DC콤보, AC(5핀)"
31598,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31599,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31600,구로구,구로동,코나 일렉트릭,"DC콤보, AC(5핀)"
31601,동대문구,전농동,코나 일렉트릭,"DC콤보, AC(5핀)"
31602,구로구,구로동,코나 일렉트릭,"DC콤보, AC(5핀)"
31603,구로구,구로동,코나 일렉트릭,"DC콤보, AC(5핀)"
31604,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31605,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31606,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31607,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31608,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31609,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31610,구로구,구로동,코나 일렉트릭,"DC콤보, AC(5핀)"
31611,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31612,구로구,구로동,코나 일렉트릭,"DC콤보, AC(5핀)"
31613,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31614,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31615,구로구,구로동,EV6,"DC콤보, AC(5핀)"
31616,구로구,구로동,EV6,"DC콤보, AC(5핀)"
31617,구로구,구로동,EV6,"DC콤보, AC(5핀)"
31618,구로구,구로동,EV6,"DC콤보, AC(5핀)"
31619,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31620,구로구,구로동,EV6,"DC콤보, AC(5핀)"
31621,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31622,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31623,마포구,서강동,테슬라,"DC콤보, AC(7핀)"
31624,마포구,서강동,테슬라,"DC콤보, AC(7핀)"
31625,동대문구,전농동,코나 일렉트릭,"DC콤보, AC(5핀)"
31626,동대문구,전농동,아이오닉 EV,"DC콤보, AC(5핀)"
31627,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31628,구로구,구로동,EV6,"DC콤보, AC(5핀)"
31629,구로구,구로동,테슬라,"DC콤보, AC(7핀)"
31630,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31631,구로구,구로동,EV6,"DC콤보, AC(5핀)"
31632,구로구,구로동,아이오닉 EV,"DC콤보, AC(5핀)"
31633,구로구,구로동,G80,"DC콤보, AC(5핀)"
31634,구로구,구로동,G80,"DC콤보, AC(5핀)"
31635,구로구,구로동,GV60,"DC콤보, AC(5핀)"
31636,구로구,구로동,GV60,"DC콤보, AC(5핀)"
31637,구로구,구로동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
31638,구로구,구로동,ZOE,"DC콤보, AC(5핀)"
31639,마포구,서교동,아이오닉 EV,"DC콤보, AC(5핀)"
31640,마포구,서교동,BMW i3,"DC콤보, AC(5핀)"
31641,동대문구,전농동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31642,동대문구,제기동,테슬라,"DC콤보, AC(7핀)"
31643,구로구,구로동,코나 일렉트릭,"DC콤보, AC(5핀)"
31644,마포구,서교동,아이오닉 EV,"DC콤보, AC(5핀)"
31645,마포구,서교동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31646,동대문구,제기동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31647,동대문구,청량리동,다니고밴,"DC콤보, AC(5핀)"
31648,구로구,구로동,니로 EV,"DC콤보, AC(5핀)"
31649,구로구,수궁동,CEVO-C,"DC콤보, AC(5핀)"
31650,마포구,성산동,테슬라,"DC콤보, AC(7핀)"
31651,마포구,성산동,SM3 Z.E.,"AC3상, AC(7핀)"
31652,마포구,성산동,아이오닉 EV,"DC콤보, AC(5핀)"
31653,마포구,성산동,아이오닉 EV,"DC콤보, AC(5핀)"
31654,동대문구,회기동,쏘울 EV,"DC차데모, AC(5핀)"
31655,동대문구,휘경동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
31656,구로구,수궁동,테슬라,"DC콤보, AC(7핀)"
31657,구로구,수궁동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31658,구로구,신도림동,아이오닉 EV,"DC콤보, AC(5핀)"
31659,구로구,신도림동,테슬라,"DC콤보, AC(7핀)"
31660,마포구,성산동,테슬라,"DC콤보, AC(7핀)"
31661,동대문구,휘경동,테슬라,"DC콤보, AC(7핀)"
31662,동대문구,휘경동,테슬라,"DC콤보, AC(7핀)"
31663,동대문구,휘경동,TWIZY,"DC콤보, AC(5핀)"
31664,동대문구,휘경동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31665,동대문구,휘경동,다니고밴,"DC콤보, AC(5핀)"
31666,구로구,신도림동,e-tron,"DC콤보, AC(5핀)"
31667,구로구,신도림동,테슬라,"DC콤보, AC(7핀)"
31668,구로구,신도림동,니로 EV,"DC콤보, AC(5핀)"
31669,구로구,신도림동,니로 EV,"DC콤보, AC(5핀)"
31670,마포구,성산동,테슬라,"DC콤보, AC(7핀)"
31671,마포구,성산동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31672,마포구,성산동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31673,구로구,신도림동,아이오닉 EV,"DC콤보, AC(5핀)"
31674,마포구,신수동,테슬라,"DC콤보, AC(7핀)"
31675,동작구,노량진동,아이오닉 EV,"DC콤보, AC(5핀)"
31676,동작구,노량진동,BMW i3,"DC콤보, AC(5핀)"
31677,구로구,신도림동,SM3 Z.E.,"AC3상, AC(7핀)"
31678,마포구,신수동,아이오닉 EV,"DC콤보, AC(5핀)"
31679,마포구,신수동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31680,마포구,아현동,아이오닉 EV,"DC콤보, AC(5핀)"
31681,동작구,노량진동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31682,동작구,노량진동,아이오닉 EV,"DC콤보, AC(5핀)"
31683,구로구,오류동,니로 EV,"DC콤보, AC(5핀)"
31684,구로구,오류동,아이오닉 EV,"DC콤보, AC(5핀)"
31685,구로구,오류동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31686,마포구,아현동,GV60,"DC콤보, AC(5핀)"
31687,구로구,오류동,아이오닉 EV,"DC콤보, AC(5핀)"
31688,구로구,오류동,LEAF,"DC차데모, AC(5핀)"
31689,구로구,오류동,EV6,"DC콤보, AC(5핀)"
31690,마포구,아현동,테슬라,"DC콤보, AC(7핀)"
31691,마포구,아현동,아이오닉 EV,"DC콤보, AC(5핀)"
31692,동작구,대방동,아이오닉 EV,"DC콤보, AC(5핀)"
31693,구로구,오류동,아이오닉 EV,"DC콤보, AC(5핀)"
31694,구로구,오류동,아이오닉 EV,"DC콤보, AC(5핀)"
31695,구로구,오류동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31696,구로구,오류동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31697,구로구,항동,테슬라,"DC콤보, AC(7핀)"
31698,마포구,염리동,테슬라,"DC콤보, AC(7핀)"
31699,동작구,사당동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31700,구로구,항동,아이오닉 EV,"DC콤보, AC(5핀)"
31701,구로구,항동,아이오닉 EV,"DC콤보, AC(5핀)"
31702,구로구,항동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
31703,구로구,항동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31704,금천구,가산동,테슬라,"DC콤보, AC(7핀)"
31705,금천구,가산동,아이오닉 EV,"DC콤보, AC(5핀)"
31706,마포구,염리동,TWIZY,"DC콤보, AC(5핀)"
31707,마포구,염리동,타이칸,"DC콤보, AC(5핀)"
31708,마포구,염리동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31709,마포구,염리동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31710,마포구,염리동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31711,금천구,가산동,테슬라,"DC콤보, AC(7핀)"
31712,금천구,가산동,SM3 Z.E.,"AC3상, AC(7핀)"
31713,마포구,용강동,e-tron,"DC콤보, AC(5핀)"
31714,동작구,사당동,테슬라,"DC콤보, AC(7핀)"
31715,금천구,가산동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
31716,금천구,가산동,테슬라,"DC콤보, AC(7핀)"
31717,마포구,용강동,테슬라,"DC콤보, AC(7핀)"
31718,동작구,사당동,TWIZY,"DC콤보, AC(5핀)"
31719,금천구,가산동,GV60,"DC콤보, AC(5핀)"
31720,금천구,가산동,코나 일렉트릭,"DC콤보, AC(5핀)"
31721,마포구,용강동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31722,마포구,합정동,e-tron,"DC콤보, AC(5핀)"
31723,마포구,합정동,테슬라,"DC콤보, AC(7핀)"
31724,마포구,합정동,EV6,"DC콤보, AC(5핀)"
31725,동작구,사당동,테슬라,"DC콤보, AC(7핀)"
31726,동작구,사당동,니로 EV,"DC콤보, AC(5핀)"
31727,동작구,사당동,아이오닉 EV,"DC콤보, AC(5핀)"
31728,금천구,가산동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31729,금천구,가산동,니로 EV,"DC콤보, AC(5핀)"
31730,금천구,독산동,코나 일렉트릭,"DC콤보, AC(5핀)"
31731,마포구,합정동,Danigo,"DC콤보, AC(5핀)"
31732,마포구,합정동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31733,금천구,독산동,테슬라,"DC콤보, AC(7핀)"
31734,금천구,독산동,테슬라,"DC콤보, AC(7핀)"
31735,금천구,독산동,테슬라,"DC콤보, AC(7핀)"
31736,금천구,독산동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
31737,서대문구,남가좌동,테슬라,"DC콤보, AC(7핀)"
31738,서대문구,남가좌동,아이오닉 EV,"DC콤보, AC(5핀)"
31739,금천구,독산동,아이오닉 EV,"DC콤보, AC(5핀)"
31740,서대문구,남가좌동,테슬라,"DC콤보, AC(7핀)"
31741,서대문구,남가좌동,GV60,"DC콤보, AC(5핀)"
31742,금천구,독산동,아이오닉 EV,"DC콤보, AC(5핀)"
31743,금천구,독산동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31744,금천구,독산동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31745,금천구,독산동,코나 일렉트릭,"DC콤보, AC(5핀)"
31746,금천구,독산동,테슬라,"DC콤보, AC(7핀)"
31747,금천구,독산동,테슬라,"DC콤보, AC(7핀)"
31748,금천구,독산동,아이오닉 EV,"DC콤보, AC(5핀)"
31749,서대문구,남가좌동,테슬라,"DC콤보, AC(7핀)"
31750,서대문구,남가좌동,테슬라,"DC콤보, AC(7핀)"
31751,서대문구,남가좌동,테슬라,"DC콤보, AC(7핀)"
31752,서대문구,북가좌동,테슬라,"DC콤보, AC(7핀)"
31753,금천구,독산동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31754,서대문구,북가좌동,아이오닉 EV,"DC콤보, AC(5핀)"
31755,금천구,독산동,테슬라,"DC콤보, AC(7핀)"
31756,금천구,독산동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31757,금천구,시흥동,아이오닉 EV,"DC콤보, AC(5핀)"
31758,서대문구,북가좌동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31759,서대문구,북가좌동,니로 EV,"DC콤보, AC(5핀)"
31760,금천구,시흥동,ZOE,"DC콤보, AC(5핀)"
31761,금천구,시흥동,아이오닉 EV,"DC콤보, AC(5핀)"
31762,금천구,시흥동,Mercedes-Benz EQA250,"DC콤보, AC(5핀)"
31763,금천구,시흥동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31764,서대문구,북가좌동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31765,서대문구,북가좌동,이-화이버드(eFIBIRD),"DC콤보, AC(5핀)"
31766,서대문구,북아현동,아이오닉 EV,"DC콤보, AC(5핀)"
31767,금천구,시흥동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31768,금천구,시흥동,일진무시동전기냉동탑차,"DC콤보, AC(5핀)"
31769,서대문구,북아현동,TWIZY,"DC콤보, AC(5핀)"
31770,서대문구,북아현동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31771,서대문구,신촌동,테슬라,"DC콤보, AC(7핀)"
31772,서대문구,신촌동,타이칸,"DC콤보, AC(5핀)"
31773,금천구,시흥동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31774,금천구,시흥동,니로 EV,"DC콤보, AC(5핀)"
31775,금천구,시흥동,D2,"DC콤보, AC(5핀)"
31776,서대문구,신촌동,EV6,"DC콤보, AC(5핀)"
31777,서대문구,연희동,테슬라,"DC콤보, AC(7핀)"
31778,서대문구,연희동,테슬라,"DC콤보, AC(7핀)"
31779,금천구,시흥동,테슬라,"DC콤보, AC(7핀)"
31780,금천구,시흥동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31781,금천구,시흥동,니로 EV,"DC콤보, AC(5핀)"
31782,서대문구,연희동,코나 일렉트릭,"DC콤보, AC(5핀)"
31783,서대문구,연희동,ZOE,"DC콤보, AC(5핀)"
31784,서대문구,연희동,테슬라,"DC콤보, AC(7핀)"
31785,서대문구,연희동,아이오닉 EV,"DC콤보, AC(5핀)"
31786,서대문구,연희동,아이오닉 EV,"DC콤보, AC(5핀)"
31787,금천구,시흥동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31788,금천구,시흥동,SMART110,"DC콤보, AC(5핀)"
31789,서대문구,천연동,Mercedes-Benz EQA250,"DC콤보, AC(5핀)"
31790,서대문구,천연동,테슬라,"DC콤보, AC(7핀)"
31791,노원구,공릉동,BMW i3,"DC콤보, AC(5핀)"
31792,노원구,공릉동,아이오닉 EV,"DC콤보, AC(5핀)"
31793,서대문구,천연동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
31794,서대문구,천연동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31795,서대문구,충현동,테슬라,"DC콤보, AC(7핀)"
31796,노원구,공릉동,아이오닉 EV,"DC콤보, AC(5핀)"
31797,노원구,공릉동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31798,노원구,공릉동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31799,노원구,공릉동,코나 일렉트릭,"DC콤보, AC(5핀)"
31800,노원구,공릉동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
31801,서대문구,충현동,테슬라,"DC콤보, AC(7핀)"
31802,서대문구,충현동,아이오닉 EV,"DC콤보, AC(5핀)"
31803,서대문구,충현동,EV6,"DC콤보, AC(5핀)"
31804,서대문구,충현동,니로 EV,"DC콤보, AC(5핀)"
31805,서대문구,충현동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31806,서대문구,홍은동,아이오닉 EV,"DC콤보, AC(5핀)"
31807,노원구,공릉동,코나 일렉트릭,"DC콤보, AC(5핀)"
31808,노원구,공릉동,아이오닉 EV,"DC콤보, AC(5핀)"
31809,서대문구,홍은동,BYD eBus-12,"DC콤보, AC(5핀)"
31810,서대문구,홍은동,니로 EV,"DC콤보, AC(5핀)"
31811,노원구,상계동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
31812,서대문구,홍은동,SMART110,"DC콤보, AC(5핀)"
31813,서대문구,홍은동,일렉시티(ELEC CITY),"DC콤보, AC(5핀)"
31814,서대문구,홍제동,아이오닉 EV,"DC콤보, AC(5핀)"
31815,노원구,상계동,아이오닉 EV,"DC콤보, AC(5핀)"
31816,서대문구,홍제동,코나 일렉트릭,"DC콤보, AC(5핀)"
31817,서대문구,홍제동,쏘울 EV,"DC차데모, AC(5핀)"
31818,노원구,상계동,아이오닉 EV,"DC콤보, AC(5핀)"
31819,노원구,상계동,TWIZY,"DC콤보, AC(5핀)"
31820,노원구,상계동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
31821,노원구,상계동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31822,노원구,상계동,니로 EV,"DC콤보, AC(5핀)"
31823,노원구,상계동,코나 일렉트릭,"DC콤보, AC(5핀)"
31824,노원구,상계동,아이오닉 EV,"DC콤보, AC(5핀)"
31825,노원구,상계동,아이오닉 EV,"DC콤보, AC(5핀)"
31826,서대문구,홍제동,테슬라,"DC콤보, AC(7핀)"
31827,서대문구,홍제동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
31828,노원구,상계동,니로 EV,"DC콤보, AC(5핀)"
31829,서대문구,홍제동,아이오닉 EV,"DC콤보, AC(5핀)"
31830,서대문구,홍제동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31831,서초구,내곡동,테슬라,"DC콤보, AC(7핀)"
31832,서초구,내곡동,테슬라,"DC콤보, AC(7핀)"
31833,서초구,내곡동,테슬라,"DC콤보, AC(7핀)"
31834,노원구,상계동,아이오닉 EV,"DC콤보, AC(5핀)"
31835,노원구,상계동,TWIZY,"DC콤보, AC(5핀)"
31836,노원구,상계동,벤츠 EQC 400 4MATIC,"DC콤보, AC(5핀)"
31837,노원구,상계동,이-화이버드(eFIBIRD),"DC콤보, AC(5핀)"
31838,서초구,내곡동,코나 일렉트릭,"DC콤보, AC(5핀)"
31839,서초구,내곡동,테슬라,"DC콤보, AC(7핀)"
31840,서초구,내곡동,테슬라,"DC콤보, AC(7핀)"
31841,노원구,상계동,아이오닉 EV,"DC콤보, AC(5핀)"
31842,노원구,상계동,코나 일렉트릭,"DC콤보, AC(5핀)"
31843,노원구,상계동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31844,노원구,상계동,아이오닉 EV,"DC콤보, AC(5핀)"
31845,서초구,내곡동,테슬라,"DC콤보, AC(7핀)"
31846,서초구,내곡동,테슬라,"DC콤보, AC(7핀)"
31847,서초구,내곡동,테슬라,"DC콤보, AC(7핀)"
31848,서초구,내곡동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31849,서초구,내곡동,HYPERS1611,"DC콤보, AC(5핀)"
31850,서초구,내곡동,다니고밴,"DC콤보, AC(5핀)"
31851,서초구,반포동,CEVO-C,"DC콤보, AC(5핀)"
31852,서초구,반포동,테슬라,"DC콤보, AC(7핀)"
31853,노원구,상계동,블루온 (BLUEON),"DC차데모, AC(5핀)"
31854,노원구,상계동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31855,서초구,반포동,테슬라,"DC콤보, AC(7핀)"
31856,서초구,반포동,타이칸,"DC콤보, AC(5핀)"
31857,노원구,상계동,아이오닉 EV,"DC콤보, AC(5핀)"
31858,노원구,상계동,ZOE,"DC콤보, AC(5핀)"
31859,서초구,반포동,Mercedes-Benz EQA250,"DC콤보, AC(5핀)"
31860,서초구,반포동,테슬라,"DC콤보, AC(7핀)"
31861,서초구,반포동,BMW i3,"DC콤보, AC(5핀)"
31862,서초구,반포동,마스타(MASTA)VAN,"DC콤보, AC(5핀)"
31863,서초구,반포동,쏘울 EV,"DC차데모, AC(5핀)"
31864,서초구,반포동,D2,"DC콤보, AC(5핀)"
31865,서초구,반포동,D2,"DC콤보, AC(5핀)"
31866,노원구,월계동,E6,"DC콤보, AC(5핀)"
31867,노원구,월계동,아이오닉 EV,"DC콤보, AC(5핀)"
31868,노원구,월계동,테슬라,"DC콤보, AC(7핀)"
31869,서초구,반포동,Peugeot e-2008 SUV,"DC콤보, AC(5핀)"
31870,서초구,반포동,테슬라,"DC콤보, AC(7핀)"
31871,서초구,반포동,마스타(MASTA)VAN,"DC콤보, AC(5핀)"
31872,서초구,반포동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31873,노원구,월계동,아이오닉 EV,"DC콤보, AC(5핀)"
31874,노원구,월계동,니로 EV,"DC콤보, AC(5핀)"
31875,노원구,월계동,테슬라,"DC콤보, AC(7핀)"
31876,서초구,반포동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
31877,서초구,반포동,GV60,"DC콤보, AC(5핀)"
31878,서초구,반포동,테슬라,"DC콤보, AC(7핀)"
31879,노원구,월계동,아이오닉 EV,"DC콤보, AC(5핀)"
31880,서초구,반포동,테슬라,"DC콤보, AC(7핀)"
31881,서초구,반포동,테슬라,"DC콤보, AC(7핀)"
31882,서초구,반포동,테슬라,"DC콤보, AC(7핀)"
31883,노원구,월계동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
31884,서초구,반포동,아이오닉 EV,"DC콤보, AC(5핀)"
31885,서초구,반포동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
31886,서초구,반포본동,마이브 M1,"DC콤보, AC(5핀)"
31887,서초구,반포본동,CEVO-C SE,"DC콤보, AC(5핀)"
31888,서초구,반포본동,마스타(MASTA)VAN,"DC콤보, AC(5핀)"
31889,서초구,반포본동,EV6,"DC콤보, AC(5핀)"
31890,노원구,중계동,테슬라,"DC콤보, AC(7핀)"
31891,노원구,중계동,코나 일렉트릭,"DC콤보, AC(5핀)"
31892,서초구,방배동,코나 일렉트릭,"DC콤보, AC(5핀)"
31893,서초구,방배동,코나 일렉트릭,"DC콤보, AC(5핀)"
31894,노원구,중계동,스파크 EV,"DC콤보, AC(5핀)"
31895,노원구,중계동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
31896,서초구,방배동,리프,"DC콤보, AC(5핀)"
31897,서초구,방배동,TWIZY,"DC콤보, AC(5핀)"
31898,서초구,방배동,e-tron,"DC콤보, AC(5핀)"
31899,서초구,방배동,테슬라,"DC콤보, AC(7핀)"
